time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
1.3,1.0014152714627118,-0.07705323452689838,-0.760203153058689,0.41311333899321384,0.9308290096030584,0.3082091611329119,-0.3673951083075968,0.6606008503807426,0.582027620316178,-1.9803830643078715,0.3027220921670038,0.7156859122117377,0.32060696666196753,0.17119137723201172,-3.8169761921703618,-1.9369906230112686,-2.2835988877494384,-1.3185207624057638,-1.6068374626016069,-0.9395177863091462,2.540214176026543
1.4000000000000001,1.0470000505546713,-0.029089463084840395,-0.9688534377664574,0.4363167481569612,0.9944063226120275,0.3349838896564164,-0.3372277990959599,0.238277396634614,0.3725048304898262,-2.1839829284087604,0.15694851252247385,0.5571350079253291,0.2091832675256623,0.43489132472772146,-4.584507779045863,-2.2209599388963066,-1.7657615921895995,-1.581911492386278,-1.530537022115836,-1.2811902266848199,2.7040123373267035
1.5,1.0470000505458847,-0.003159937170353788,-1.1950627545673786,0.44378709751079926,1.042839596284581,0.3490000076250782,-0.2801774534853443,-0.24590184257002828,0.1448371539797253,-2.3295963187738633,-0.010222090329126063,0.416020080220763,0.06649888561675843,0.7057186176951405,-5.0408578117378555,-2.295640598329546,-1.1300094987467943,-1.7424038375889461,-1.261688358902945,-1.559065943126468,2.680048306915663
1.6,0.9969072516267394,1.6713657124967085e-09,-1.432507045909667,0.43393644394545405,1.0787910797108045,0.34750543227727665,-0.19649096306605643,-0.7572802104870345,-0.07916436688987011,-2.4073819931309277,-0.1874160537589804,0.3101914216954058,-0.09943482296784456,0.9643361831444279,-5.119820922978974,-2.147382530198857,-0.41629127199165555,-1.7797228725510412,-0.831595350817874,-1.741301326756266,2.459663309210005
1.7000000000000002,0.8959618612209794,-0.018136164558809065,-1.6740855583840581,0.40640080192076816,1.1065211063433187,0.32869919441424506,-0.08836642697784594,-1.2560612027115845,-0.2775440427773611,-2.411706514136716,-0.36168298951362043,0.2534741727032347,-0.2777124928179544,1.1913162553798726,-4.785831164903865,-1.7870740793891304,0.33189232973155813,-1.6828874211148745,-0.2887093730235938,-1.8023783995673872,2.0497354474934824
1.8,0.7475039997124562,-0.05399451373853803,-1.9123523131122633,0.36214888640561194,1.1314079560635242,0.29198424300279,0.040115250483649556,-1.7006336396760808,-0.4306485100797568,-2.3412875517327745,-0.5194956820107801,0.25420307613761006,-0.45531401628644663,1.3686822642114111,-4.0387050320364155,-1.249542942477428,1.0717107557206031,-1.4514862941773734,0.30659404117432054,-1.725940364937386,1.472227828733917
1.9000000000000001,0.5589741519932512,-0.10224619416851022,-2.139941135672741,0.303485872164574,1.1593493990144443,0.2381292467802089,0.18320856596308774,-2.0512195277679597,-0.5233771408252359,-2.1989269797782405,-0.6478355790528011,0.31433976993680207,-0.6181331935147529,1.4813421543241634,-2.915290125039652,-0.5902525511570316,1.764914188837137,-1.0960986903680654,0.888341610219079,-1.5068995888723347,0.7624865026701114
2.0,0.341546089100875,-0.15635729230563689,-2.3499454739749353,0.23394801045554026,1.1961086461119277,0.16931850579843907,0.3338545370823419,-2.273521341986261,-0.546978924094986,-1.9908853971125084,-0.7352749704946835,0.4292512924030815,-0.7521708990105256,1.5182950866471052,-1.4877915937271124,0.12038818006655716,2.3810339530042777,-0.6378049508608682,1.391748001778916,-1.1525879025069539,-0.0335555370335581
2.1,0.1094089354437679,-0.20928664557693866,-2.5362212638474255,0.15809297607633094,1.2466719957395143,0.08907859308586798,0.4841369842262648,-2.3420375767625683,-0.5001844082414968,-1.7259856783354854,-0.77296540976493,0.5881618527626065,-0.8447888731586384,1.4735138567993946,0.14115171109564228,0.8045162846924262,2.8995578097008625,-0.10681102151626792,1.7597832121925632,-0.6828022021040406,-0.8630201042560941
2.2,-0.12125268837257097,-0.25425735026063556,-2.6935912566538804,0.08119961708931434,1.3146833102336433,0.0020813105155325917,0.6258078219359374,-2.2427375807754326,-0.3895308211554931,-1.4145591155301378,-0.7554481025207952,0.775223239873404,-0.8859104093186853,1.3464338448589936,1.8462727410704896,1.3853144065464922,3.310880415568265,0.4597141162717248,1.9488765511582213,-0.1286976059314694,-1.6702543370116238
2.3000000000000003,-0.3335029236624571,-0.28551773640842454,-2.8179413584243034,0.00889859292491205,1.4020119012086139,-0.08616602175914984,0.7508399535187361,-1.9748372394581368,-0.22882476900863957,-1.0673610367789412,-0.681215406192773,0.9710889871618197,-0.8690547380455564,1.1420132635539113,3.4897282805356444,1.7956013137713411,3.6159643602360805,1.020420756132573,1.933206913075792,0.469413080092006,-2.4011730628521715
2.4000000000000004,-0.511023521321631,-0.29900669592070883,-2.9062123060860063,-0.053238461389112375,1.5084963886966691,-0.16972107298612205,0.8519646506802361,-1.5514917181788406,-0.03778084651220315,-0.6945821837937205,-0.552972160440355,1.1548293469789446,-0.7921030414798922,0.8703658353098264,4.932550573626909,1.985568913017556,3.824788182684092,1.5329590267685869,1.707175929221512,1.0651909813580012,-3.0074080812837294
2.5,-0.6394935868223137,-0.29284672236285336,-2.9563020258787915,-0.1001196544575779,1.6318890820668852,-0.24266670301097956,0.923152210691161,-0.9993137327242576,0.16003397158194133,-0.30506774980155316,-0.37756966991948565,1.3059927542056515,-0.6577150053049778,0.5460025810206897,6.046514082705083,1.928796108018977,3.953789924706151,1.9573005749670753,1.2858446804682284,1.6100798278958106,-3.449923436193788
2.6,-0.7078624212247835,-0.26760511043904234,-2.9669039718742627,-0.1275304512385601,1.768005236197198,-0.2995930416152719,0.9599999791101268,-0.3567275396908303,0.3397410760482543,0.09417059614506323,-0.16561175972762396,1.406607596357139,-0.47334393702265964,0.18675105900465516,6.72538251568732,1.6258396746094923,4.022624350270767,2.258930295472748,0.7033175260041524,2.0574674772114365,-3.7018089900775943
2.7,-0.7094038192831432,-0.2262877849295768,-2.9373135426148327,-0.1324764813192365,1.9110611764439984,-0.3360601372577147,0.9599999785020831,0.3287289943700518,0.4779088944494474,0.49810028306914905,0.06924082571747163,1.4429266415144377,-0.2508332545049782,-0.1875545230164884,6.894542989895145,1.1049505825220942,4.050627446850682,2.4116459907903955,0.009258303965225256,2.3668341551265804,-3.750041711867831
2.8000000000000003,-0.6424562051250348,-0.17405872189521276,-2.8672375731061277,-0.11344373948447736,2.0541667611764303,-0.34900000701700046,0.9226686281351071,1.0039483941096046,0.5552318726253207,0.9034629983117917,0.31121657669829267,1.4067442975245696,-0.005614505110961315,-0.5565024164041894,6.518164703474,0.4197656552543849,4.053415189200113,2.3997349411258355,-0.7360949131016694,2.5075120995315974,-3.596097633352584
2.9000000000000004,-0.5107775668932841,-0.11770790059004888,-2.7566405672380307,-0.07055456390799167,2.1899227557696404,-0.33702078452855677,0.8495324481927803,1.61436134960864,0.5588332696027221,1.308253880360317,0.5435581006169853,1.29616101559616,0.24443636368306823,-0.9005350859709811,5.603227375393517,-0.35585208456324,4.040031034201597,2.2193469119820564,-1.4679075095079346,2.461706382896265,-3.2553986734702827
3.0,-0.32347523063698613,-0.06491897671551206,-2.605655896506994,-0.005605757982075608,2.3110638438977555,-0.30058300260319076,0.7439752098949434,2.108273437890736,0.4839284192588118,1.7109581230448356,0.7497390391662399,1.1157250877305565,0.4803953688891957,-1.2022704920313338,4.20003161482086,-1.1353395765839498,4.010999167651948,1.8789487667239086,-2.123118186764298,2.2264844336136527,-2.7556782401805684
